depart,id,route,type
7702,veh10170,route57390,Car2
7702,veh10353,route65237,Car1
7702,veh10570,route96633,Car1
7702,veh10855,route112527,Car1
7702,veh11314,route150627,Car2
7702,veh11624,route190338,Car2
7702,veh11707,route193807,Car2
7702,veh11784,route198336,Car3
7704,veh14755,route102185,Bus
7706,veh10856,route112082,Car1
7706,veh14748,route97259,Bus
7709,veh10644,route97181,Car2
7709,veh10857,route111330,Car2
7710,veh9979,route31098,Car2
7710,veh10858,route110974,Car2
7710,veh11315,route155640,Car2
7710,veh14750,route103257,Bus
7712,veh14753,route96154,Bus
7712,veh14760,route74664,Bus
7715,veh10859,route111615,Car3
7717,veh9936,route28046,Car1
7717,veh10076,route46122,Car1
7717,veh10103,route52148,Car2
7717,veh10171,route57807,Car2
7717,veh10354,route65690,Car2
7717,veh10426,route72916,Car2
7717,veh10454,route76221,Car1
7717,veh10513,route88278,Car1
7717,veh10571,route96914,Car1
7717,veh10767,route107065,Car2
7717,veh11170,route122539,Car1
7717,veh11391,route171587,Car3
7717,veh11829,route203935,Car2
7720,veh10860,route111639,Car3
7724,veh9980,route29315,Car1
7724,veh10861,route111251,Car2
7724,veh11316,route154338,Car2
7725,veh9981,route37587,Car1
7725,veh10455,route78767,Car2
7725,veh10862,route109136,Car1
7725,veh11544,route188108,Car2
7726,veh14749,route97276,Bus
7728,veh10863,route110481,Car1
7731,veh14746,route79545,Bus
7732,veh10281,route62924,Car2
7732,veh10316,route63330,Car1
7732,veh10572,route97109,Car2
7732,veh10645,route100991,Car3
7732,veh10698,route102027,Car2
7732,veh10768,route105729,Car2
7732,veh10864,route111988,Car3
7732,veh11171,route130676,Car1
7732,veh11235,route139488,Car2
7732,veh11317,route157020,Car2
7732,veh11708,route194465,Car2
7732,veh14751,route108933,Bus
7734,veh14756,route102137,Bus
7736,veh10865,route109844,Car3
7739,veh9982,route36925,Car1
7739,veh10456,route75484,Car2
7739,veh10866,route111871,Car2
7739,veh11545,route188372,Car1
7740,veh9983,route30967,Car1
7740,veh10172,route57440,Car2
7740,veh10573,route96422,Car1
7740,veh10867,route110991,Car3
7742,veh14768,route96063,Bus
7742,veh14776,route204112,Bus
7744,veh14770,route102000,Bus
7745,veh9984,route35024,Car1
7745,veh10868,route112004,Car2
7746,veh14763,route97159,Bus
7747,veh9902,route2629,Car2
7747,veh10133,route54099,Car2
7747,veh10252,route60347,Car3
7747,veh10282,route61700,Car2
7747,veh10457,route75254,Car2
7747,veh10514,route95459,Car2
7747,veh10699,route101660,Car2
7747,veh11546,route188525,Car2
7750,veh9985,route32952,Car2
7750,veh10869,route110329,Car2
7751,veh14761,route80767,Bus
7752,veh14773,route113095,Bus
7754,veh9986,route34582,Car2
7754,veh10173,route56918,Car2
7754,veh10574,route96061,Car2
7754,veh10870,route110882,Car2
7755,veh10871,route112538,Car2
7755,veh11830,route202712,Car2
7760,veh10872,route112672,Car2
7762,veh10515,route93063,Car2
7762,veh10646,route98998,Car2
7762,veh11318,route151136,Car2
7762,veh11547,route189018,Car2
7762,veh14767,route105453,Bus
7764,veh14771,route102185,Bus
7765,veh10873,route109099,Car2
7766,veh14764,route97259,Bus
7769,veh10874,route109603,Car2
7769,veh11831,route201132,Car2
7770,veh9987,route36995,Car2
7770,veh10575,route96083,Car2
7770,veh10875,route111623,Car2
7770,veh11236,route147229,Car2
7770,veh11548,route188523,Car2
7770,veh14766,route103257,Bus
7771,veh14762,route89083,Bus
7772,veh10876,route110980,Car2
7772,veh14769,route96154,Bus
7775,veh9988,route34758,Car2
7775,veh10877,route112724,Car2
7777,veh10104,route53035,Car2
7777,veh10134,route53896,Car1
7777,veh10224,route58671,Car2
7777,veh10253,route61172,Car3
7777,veh10427,route71771,Car2
7777,veh10516,route89385,Car1
7777,veh10769,route105485,Car2
7777,veh10878,route112399,Car2
7777,veh11237,route145973,Car2
7777,veh11356,route168714,Car2
7777,veh11656,route192410,Car2
7777,veh11832,route203783,Car2
7780,veh9989,route30777,Car1
7780,veh10879,route110282,Car2
7782,veh10880,route112474,Car2
7784,veh9990,route32972,Car2
7784,veh10576,route96685,Car1
7784,veh10881,route110956,Car2
7784,veh11238,route148352,Car1
7784,veh11549,route188559,Car2
7785,veh10174,route57270,Car2
7785,veh10882,route111130,Car2
7785,veh14775,route149011,Bus
7786,veh14765,route97276,Bus
7787,veh14774,route183687,Bus
7788,veh10883,route109986,Car2
7791,veh10884,route112941,Car1
7792,veh9937,route24068,Car2
7792,veh9991,route29092,Car2
7792,veh10051,route38507,Car1
7792,veh10283,route61553,Car1
7792,veh10317,route65061,Car3
7792,veh10428,route73859,Car2
7792,veh10517,route94054,Car2
7792,veh10770,route104667,Car2
7792,veh11550,route188535,Car1
7792,veh11709,route194088,Car2
7792,veh11785,route199815,Car2
7794,veh10885,route112463,Car1
7794,veh14772,route102137,Bus
7797,veh10886,route110977,Car2
7799,veh10175,route57396,Car2
7799,veh10887,route110884,Car2
7800,veh10888,route112655,Car2
7800,veh11492,route184040,Car2
7800,veh11519,route187036,Car2
7802,veh10889,route110706,Car3
7802,veh14782,route96063,Bus
7805,veh10890,route112948,Car2
7806,veh14779,route97159,Bus
7807,veh9992,route35006,Car2
7807,veh10135,route56026,Car3
7807,veh10284,route61691,Car3
7807,veh10429,route72083,Car2
7807,veh10577,route96322,Car2
7807,veh10700,route102111,Car2
7807,veh10891,route109444,Car1
7807,veh11239,route148313,Car1
7807,veh11438,route179355,Car2
7807,veh11466,route180402,Car1
7807,veh11551,route188234,Car2
7807,veh11746,route196155,Car1
7807,veh11786,route197340,Car2
7810,veh10892,route111833,Car2
7812,veh10893,route112853,Car2
7812,veh14784,route113095,Bus
7814,veh10894,route109443,Car1
7814,veh11493,route183672,Car1
7814,veh11520,route186360,Car3
7815,veh10895,route112876,Car2
7815,veh11240,route148100,Car2
7815,veh11552,route188816,Car2
7815,veh14786,route29646,Bus
7817,veh14785,route54179,Bus
7818,veh10896,route112816,Car1
7822,veh9903,route12077,Car2
7822,veh9993,route29433,Car2
7822,veh10225,route59232,Car1
7822,veh10318,route63716,Car1
7822,veh10355,route65323,Car1
7822,veh10430,route72358,Car2
7822,veh10518,route89330,Car2
7822,veh10578,route96021,Car3
7822,veh10647,route99459,Car2
7822,veh10897,route112234,Car2
7822,veh11392,route175314,Car1
7822,veh11521,route186311,Car2
7822,veh11657,route192009,Car2
7822,veh11747,route196588,Car2
7822,veh11787,route199282,Car2
7826,veh10898,route110242,Car1
7826,veh14780,route97259,Bus
7829,veh10899,route110263,Car2
7829,veh11241,route138359,Car2
7829,veh11553,route188766,Car2
7830,veh10900,route110094,Car3
7830,veh11172,route120067,Car1
7831,veh14777,route89083,Bus
7832,veh14783,route96154,Bus
7832,veh14787,route74664,Bus
7833,veh10901,route112907,Car2
7837,veh9994,route35513,Car2
7837,veh10226,route58981,Car1
7837,veh10254,route60335,Car2
7837,veh10319,route64683,Car1
7837,veh10458,route79050,Car1
7837,veh10648,route97697,Car2
7837,veh10902,route112782,Car2
7837,veh11242,route135180,Car2
7837,veh11319,route153444,Car3
7837,veh11554,route187892,Car2
7837,veh11748,route196815,Car1
7841,veh10903,route112068,Car3
7844,veh10904,route112587,Car2
7844,veh11173,route133124,Car2
7845,veh10320,route63960,Car2
7845,veh10579,route97043,Car2
7845,veh10905,route110370,Car2
7845,veh11243,route143654,Car1
7845,veh11710,route193204,Car1
7845,veh11833,route201989,Car1
7851,veh14778,route79545,Bus
7852,veh9995,route31032,Car2
7852,veh10052,route41116,Car3
7852,veh10077,route48909,Car2
7852,veh10105,route50532,Car1
7852,veh10136,route53778,Car1
7852,veh10176,route58173,Car2
7852,veh10227,route58626,Car2
7852,veh10580,route96054,Car2
7852,veh10701,route101382,Car1
7852,veh10771,route105399,Car3
7852,veh11174,route125006,Car1
7852,veh11244,route135657,Car2
7852,veh11320,route149402,Car3
7852,veh11749,route195463,Car1
7852,veh11788,route199714,Car2
7852,veh14781,route108933,Bus
7859,veh10321,route64221,Car2
7859,veh10581,route96117,Car1
7859,veh10906,route109102,Car2
7859,veh11245,route133541,Car3
7859,veh11711,route192896,Car2
7859,veh11834,route202379,Car1
7860,veh10907,route110646,Car2
7860,veh11246,route140487,Car1
7860,veh11321,route149086,Car2
7862,veh14796,route204112,Bus
7863,veh10908,route112574,Car2
7864,veh14791,route102000,Bus
7867,veh9996,route32916,Car3
7867,veh10137,route55020,Car1
7867,veh10322,route64302,Car1
7867,veh10431,route71519,Car2
7867,veh10909,route111329,Car1
7867,veh11247,route147655,Car2
7867,veh11322,route150234,Car2
7867,veh11439,route176354,Car3
7867,veh11789,route199820,Car3
7867,veh11835,route202553,Car2
7871,veh10910,route109823,Car2
7874,veh10911,route110068,Car2
7874,veh11248,route144263,Car2
7874,veh11323,route160336,Car1
7875,veh10177,route57771,Car2
7875,veh10459,route78289,Car1
7875,veh10702,route101689,Car2
7875,veh10912,route110110,Car3
7875,veh11175,route122628,Car2
7882,veh9997,route37029,Car2
7882,veh10078,route45131,Car2
7882,veh10138,route55312,Car1
7882,veh10228,route59301,Car2
7882,veh10356,route67504,Car2
7882,veh10582,route96804,Car2
7882,veh10772,route109042,Car1
7882,veh10913,route109394,Car2
7882,veh11357,route165660,Car1
7882,veh11555,route188422,Car2
7882,veh11658,route192409,Car2
7882,veh11836,route202618,Car2
7882,veh14790,route105453,Bus
7884,veh14792,route102185,Bus
7889,veh10178,route57031,Car2
7889,veh10460,route75709,Car2
7889,veh10703,route102170,Car2
7889,veh10914,route110834,Car2
7889,veh11176,route121891,Car2
7890,veh9938,route17715,Car1
7890,veh10179,route57243,Car2
7890,veh10357,route67428,Car2
7890,veh10583,route96537,Car3
7890,veh10773,route108195,Car2
7890,veh10915,route111666,Car2
7890,veh11556,route188065,Car2
7890,veh11837,route203068,Car2
7890,veh14789,route103257,Bus
7895,veh10916,route109627,Car2
7897,veh9998,route33380,Car1
7897,veh10079,route47514,Car1
7897,veh10229,route59794,Car2
7897,veh10255,route61258,Car3
7897,veh10432,route71769,Car2
7897,veh10519,route94965,Car2
7897,veh11177,route124870,Car3
7897,veh11358,route162125,Car2
7897,veh11625,route189353,Car2
7897,veh11659,route191078,Car2
7897,veh11712,route194038,Car2
7900,veh10917,route110551,Car2
7904,veh9939,route21254,Car2
7904,veh10180,route57209,Car2
7904,veh10358,route66219,Car2
7904,veh10584,route96998,Car1
7904,veh10774,route107820,Car2
7904,veh10918,route111361,Car1
7904,veh11557,route188416,Car2
7904,veh11838,route203893,Car1
7905,veh9999,route31672,Car2
7905,veh10359,route66119,Car2
7905,veh10585,route96281,Car1
7905,veh10919,route112754,Car2
7905,veh11750,route196795,Car1
7905,veh14795,route149011,Bus
7906,veh14788,route97276,Bus
7907,veh14794,route183687,Bus
7912,veh10000,route34127,Car2
7912,veh10323,route63691,Car2
7912,veh10461,route75603,Car2
7912,veh10520,route84581,Car1
7912,veh10586,route96888,Car2
7912,veh10649,route99523,Car2
7912,veh11178,route133063,Car3
7912,veh11249,route134042,Car2
7912,veh11393,route175493,Car1
7912,veh11440,route179937,Car2
7912,veh11494,route184677,Car2
7912,veh11558,route188514,Car3
7912,veh11660,route192296,Car2
7914,veh14793,route102137,Bus
7919,veh10001,route37792,Car2
7919,veh10360,route67022,Car2
7919,veh10587,route96218,Car2
7919,veh10920,route109313,Car1
7919,veh11751,route195031,Car2
7920,veh10588,route96938,Car2
7920,veh10704,route101887,Car2
7920,veh10921,route110746,Car2
7920,veh11559,route188325,Car2
7922,veh14800,route96063,Bus
7925,veh10922,route112148,Car2
7927,veh9904,route10947,Car3
7927,veh10002,route36711,Car1
7927,veh10106,route53445,Car2
7927,veh10139,route55085,Car3
7927,veh10181,route57444,Car1
7927,veh10256,route61344,Car2
7927,veh10462,route78059,Car2
7927,veh10521,route88534,Car3
7927,veh10650,route97821,Car2
7927,veh10705,route101966,Car2
7927,veh10775,route105960,Car3
7927,veh11179,route120447,Car3
7927,veh11324,route158810,Car2
7927,veh11626,route189312,Car2
7927,veh11661,route191487,Car1
7927,veh11839,route202328,Car2
7930,veh10923,route110113,Car1
7931,veh14797,route80767,Bus
7934,veh10589,route96407,Car2
7934,veh10706,route101325,Car3
7934,veh10924,route110344,Car2
7934,veh11560,route188342,Car2
7935,veh10182,route57710,Car1
7935,veh10522,route82204,Car1
7935,veh10590,route96121,Car2
7935,veh11325,route154339,Car2
7935,veh11561,route187874,Car1
7935,veh14803,route29646,Bus
7937,veh14802,route54179,Bus
7942,veh10053,route39082,Car2
7942,veh10140,route55354,Car2
7942,veh10257,route60638,Car3
7942,veh10361,route66321,Car3
7942,veh10463,route78000,Car2
7942,veh10591,route96031,Car2
7942,veh10651,route100686,Car2
7942,veh10707,route101326,Car2
7942,veh10925,route112528,Car1
7942,veh11180,route120903,Car2
7942,veh11250,route147216,Car3
7942,veh11495,route185192,Car2
7942,veh11662,route190920,Car2
7942,veh11752,route196846,Car2
7942,veh11790,route199088,Car2
7949,veh10183,route58074,Car2
7949,veh10523,route91728,Car2
7949,veh10592,route96114,Car1
7949,veh11326,route149288,Car2
7949,veh11562,route187917,Car2
7950,veh10003,route34131,Car2
7950,veh10926,route110769,Car2
7950,veh11181,route127130,Car1
7951,veh14798,route89083,Bus
7952,veh14801,route96154,Bus
7952,veh14804,route74664,Bus
7953,veh10927,route109789,Car2
7955,veh10004,route37680,Car2
7957,veh10184,route56509,Car2
7957,veh10324,route64919,Car1
7957,veh10362,route65695,Car2
7957,veh10464,route78085,Car2
7957,veh10524,route88366,Car1
7957,veh10928,route111835,Car1
7957,veh11713,route194440,Car2
7957,veh11753,route196267,Car2
7957,veh11791,route197188,Car1
7957,veh11840,route204123,Car3
7960,veh10005,route30733,Car1
7961,veh10929,route111237,Car2
7964,veh10006,route36524,Car2
7964,veh10930,route111291,Car1
7964,veh11182,route130735,Car2
7965,veh10363,route65598,Car2
7965,veh10931,route110329,Car1
7965,veh11496,route184640,Car1
7965,veh11663,route191360,Car2
7968,veh10932,route110079,Car2
7971,veh14799,route79545,Bus
7972,veh10054,route39947,Car2
7972,veh10107,route51421,Car1
7972,veh10465,route77836,Car2
7972,veh10525,route93246,Car2
7972,veh10652,route101259,Car2
7972,veh10708,route101822,Car2
7972,veh10933,route111356,Car1
7972,veh11183,route119931,Car2
7972,veh11251,route140357,Car1
7972,veh11359,route166854,Car2
7972,veh11441,route178163,Car2
7972,veh11563,route189031,Car2
7972,veh11627,route190282,Car1
7972,veh11792,route199403,Car2
7976,veh10934,route110993,Car3
7979,veh10364,route66828,Car2
7979,veh10935,route110142,Car1
7979,veh11497,route183391,Car2
7979,veh11664,route190903,Car2
7980,veh10185,route57032,Car2
7980,veh10593,route96077,Car2
7980,veh10653,route101157,Car3
7980,veh10936,route110059,Car2
7980,veh11252,route144707,Car2
7980,veh11327,route149980,Car1
7982,veh10937,route112322,Car2
7982,veh14812,route204112,Bus
7984,veh14807,route102000,Bus
7985,veh10938,route111640,Car3
7987,veh9905,route6385,Car1
7987,veh10007,route36595,Car2
7987,veh10141,route54487,Car1
7987,veh10325,route64607,Car2
7987,veh10466,route79401,Car1
7987,veh10594,route96397,Car2
7987,veh10654,route101081,Car1
7987,veh10939,route109665,Car3
7987,veh11184,route127479,Car2
7987,veh11522,route186093,Car2
7987,veh11628,route190334,Car3
7990,veh10940,route111991,Car3
7992,veh10941,route112887,Car2
7994,veh10186,route57219,Car1
7994,veh10595,route96191,Car2
7994,veh10655,route97504,Car3
7994,veh10942,route111362,Car3
7994,veh11253,route136486,Car3
7994,veh11328,route156141,Car2
7995,veh10008,route33495,Car2
7995,veh10187,route57681,Car2
7995,veh10776,route107116,Car1
7995,veh10943,route111995,Car2
7995,veh11185,route117321,Car2
7995,veh11442,route177702,Car2
7998,veh10944,route112320,Car2
8001,veh10945,route111111,Car2
8002,veh9940,route18469,Car2
8002,veh10055,route41957,Car2
8002,veh10108,route53326,Car1
8002,veh10285,route62195,Car1
8002,veh10709,route102005,Car1
8002,veh11254,route148634,Car1
8002,veh11467,route182747,Car2
8002,veh11564,route188642,Car2
8002,veh14806,route105453,Bus
8004,veh10946,route110292,Car2
8004,veh14808,route102185,Bus
8007,veh10947,route112093,Car2
8009,veh10009,route37523,Car2
8009,veh10188,route57949,Car2
8009,veh10777,route105640,Car2
8009,veh10948,route109346,Car1
8009,veh11186,route132683,Car3
8009,veh11443,route179764,Car1
8010,veh10010,route34555,Car2
8010,veh10286,route62194,Car3
8010,veh10949,route110729,Car2
8010,veh11187,route122552,Car2
8010,veh11565,route188952,Car1
8010,veh11714,route193405,Car3
8010,veh14805,route103257,Bus
8011,veh10950,route110208,Car3
8013,veh10951,route109123,Car1
8015,veh10952,route111328,Car1
8016,veh10953,route109421,Car2
8017,veh10398,route70213,Car2
8017,veh10526,route81518,Car2
8017,veh10596,route96120,Car3
8017,veh10748,route103806,Car2
8017,veh10778,route105415,Car2
8017,veh11394,route172845,Car1
8017,veh11629,route189795,Car1
8017,veh11754,route196915,Car2
8017,veh11793,route197898,Car2
8017,veh11841,route201734,Car2
8018,veh10954,route112730,Car2
8020,veh10955,route110988,Car2
8021,veh10956,route111100,Car1
8023,veh10957,route109960,Car2
8024,veh10011,route34595,Car1
8024,veh10287,route61665,Car2
8024,veh10958,route111195,Car1
8024,veh11188,route119822,Car2
8024,veh11566,route188182,Car1
8024,veh11715,route192920,Car1
8025,veh10189,route57138,Car1
8025,veh10288,route63112,Car2
8025,veh10467,route79419,Car3
8025,veh10527,route94525,Car2
8025,veh10597,route96137,Car1
8025,veh10959,route110999,Car3
8025,veh14811,route149011,Bus
8027,veh14810,route183687,Bus
8032,veh10012,route31488,Car2
8032,veh10080,route45434,Car2
8032,veh10109,route50426,Car3
8032,veh10230,route59808,Car2
8032,veh10289,route62284,Car2
8032,veh10365,route67417,Car2
8032,veh10528,route86006,Car2
8032,veh10656,route99163,Car3
8032,veh11360,route161832,Car2
8032,veh11444,route177471,Car2
8032,veh11468,route182160,Car2
8032,veh11498,route184972,Car1
8032,veh11665,route192292,Car1
8032,veh11716,route194409,Car2
8032,veh11794,route199221,Car2
8032,veh11842,route202622,Car2
8034,veh14809,route102137,Bus
8039,veh10190,route56739,Car2
8039,veh10290,route61634,Car2
8039,veh10468,route77714,Car2
8039,veh10529,route85738,Car1
8039,veh10598,route96408,Car3
8039,veh10960,route109973,Car1
8040,veh10013,route29710,Car1
8040,veh10291,route61689,Car1
8040,veh10469,route74903,Car2
8040,veh10530,route84815,Car1
8040,veh10961,route109575,Car2
8040,veh11395,route171677,Car2
8040,veh11666,route192104,Car2
8042,veh14818,route96063,Bus
8045,veh10014,route29648,Car2
8046,veh14816,route97159,Bus
8047,veh9906,route15407,Car2
8047,veh10056,route39890,Car2
8047,veh10399,route68388,Car1
8047,veh10531,route85557,Car1
8047,veh10599,route96214,Car1
8047,veh11469,route180458,Car2
8047,veh11567,route189130,Car1
8047,veh11717,route192567,Car2
8047,veh11843,route203537,Car1
8050,veh10015,route34535,Car3
8051,veh14813,route80767,Bus
8054,veh10016,route35652,Car1
8054,veh10292,route62391,Car3
8054,veh10470,route77008,Car1
8054,veh10532,route88572,Car2
8054,veh10962,route112248,Car2
8054,veh11396,route174933,Car2
8054,veh11667,route191926,Car1
8055,veh10366,route65925,Car2
8055,veh10657,route97832,Car2
8055,veh10963,route112988,Car1
8055,veh11329,route155024,Car2
8055,veh11499,route185690,Car1
8055,veh11568,route188618,Car2
8055,veh11795,route197711,Car2
8055,veh14821,route29646,Bus
8056,veh10964,route110423,Car1
8057,veh14820,route54179,Bus
8058,veh10965,route111944,Car2
8060,veh10966,route111271,Car1
8062,veh9941,route19026,Car1
8062,veh10191,route57670,Car2
8062,veh10471,route78053,Car2
8062,veh10600,route96630,Car1
8062,veh10658,route97522,Car3
8062,veh10749,route102678,Car1
8062,veh10779,route107617,Car1
8062,veh10967,route109351,Car2
8062,veh11844,route204098,Car1
8064,veh10968,route111466,Car2
8066,veh10969,route110115,Car2
8066,veh14817,route97259,Bus
8068,veh10970,route109554,Car3
8069,veh10367,route65655,Car2
8069,veh10659,route97501,Car2
8069,veh10971,route109870,Car2
8069,veh11330,route152940,Car1
8069,veh11500,route185480,Car1
8069,veh11569,route188966,Car2
8069,veh11796,route199686,Car1
8070,veh10972,route112386,Car1
8070,veh11189,route127264,Car1
8070,veh11570,route189107,Car2
8071,veh14814,route89083,Bus
8072,veh14819,route96154,Bus
8072,veh14822,route74664,Bus
8075,veh10973,route112578,Car2
8075,veh11571,route187719,Car2
8077,veh10192,route57735,Car2
8077,veh10293,route61674,Car2
8077,veh10368,route66258,Car1
8077,veh10601,route96831,Car1
8077,veh10660,route98420,Car1
8077,veh10750,route103110,Car2
8077,veh10780,route104215,Car2
8077,veh11397,route174552,Car2
8077,veh11445,route178278,Car2
8077,veh11470,route181578,Car2
8077,veh11501,route185546,Car1
8077,veh11668,route191704,Car1
8077,veh11718,route192796,Car2
8077,veh11845,route203067,Car2
8080,veh10974,route109563,Car2
8080,veh11572,route189059,Car2
8084,veh10975,route112178,Car2
8084,veh11190,route119616,Car3
8084,veh11573,route188592,Car2
8085,veh10017,route29088,Car3
8085,veh10976,route111541,Car2
8085,veh11255,route138217,Car1
8085,veh11755,route195010,Car2
8085,veh11797,route197271,Car3
8085,veh11846,route202139,Car2
8091,veh14815,route79545,Bus
8092,veh9942,route18307,Car1
8092,veh10018,route30931,Car2
8092,veh10057,route38596,Car2
8092,veh10142,route54846,Car3
8092,veh10193,route57011,Car1
8092,veh10231,route59768,Car1
8092,veh10369,route67115,Car2
8092,veh10400,route69191,Car1
8092,veh10433,route71608,Car2
8092,veh10710,route101603,Car1
8092,veh10781,route107903,Car2
8092,veh10977,route112955,Car3
8092,veh11256,route148195,Car3
8092,veh11361,route161925,Car1
8092,veh11502,route185169,Car2
8092,veh11574,route187592,Car2
8092,veh11847,route203437,Car2
8099,veh10019,route29917,Car2
8099,veh10978,route110156,Car1
8099,veh11257,route147510,Car2
8099,veh11756,route195215,Car3
8099,veh11798,route199038,Car2
8099,veh11848,route203541,Car2
8100,veh10979,route111459,Car2
8100,veh11258,route140442,Car2
8100,veh11446,route177107,Car2
8100,veh11630,route190229,Car1
8100,veh11669,route190712,Car2
8100,veh11757,route194512,Car1
8102,veh14833,route204112,Bus
8103,veh10980,route111351,Car2
8104,veh14828,route102000,Bus
8105,veh11259,route135099,Car1
8106,veh10981,route110865,Car2
8107,veh10434,route73059,Car2
8107,veh10602,route96584,Car3
8107,veh10751,route103972,Car3
8107,veh10782,route105374,Car2
8107,veh11191,route125019,Car1
8107,veh11447,route177466,Car3
8107,veh11575,route187900,Car2
8107,veh11849,route203883,Car2
8109,veh10982,route109706,Car1
8110,veh11260,route136386,Car1
8111,veh14823,route80767,Bus
8112,veh10983,route111103,Car1
8114,veh10984,route109987,Car1
8114,veh11261,route147482,Car1
8114,veh11448,route179202,Car2
8114,veh11631,route189389,Car2
8114,veh11670,route191203,Car2
8114,veh11758,route194484,Car1
8115,veh10110,route50109,Car1
8115,veh10661,route97390,Car2
8115,veh10985,route110347,Car2
8115,veh11262,route141952,Car2
8115,veh11362,route168463,Car3
8115,veh11850,route201676,Car2
8118,veh10986,route112171,Car3
8122,veh10232,route58301,Car2
8122,veh10294,route62073,Car3
8122,veh10370,route65357,Car2
8122,veh10435,route72933,Car1
8122,veh10472,route76840,Car3
8122,veh10752,route103673,Car2
8122,veh10783,route107962,Car1
8122,veh10987,route109095,Car2
8122,veh11331,route154612,Car2
8122,veh11503,route184009,Car2
8122,veh11523,route187285,Car1
8122,veh11719,route193461,Car2
8122,veh11759,route196701,Car1
8122,veh14827,route105453,Bus
8124,veh14829,route102185,Bus
8126,veh10988,route110628,Car1
8129,veh10111,route51891,Car2
8129,veh10662,route98949,Car3
8129,veh10989,route110903,Car2
8129,veh11263,route147081,Car2
8129,veh11363,route168546,Car3
8129,veh11851,route202888,Car2
8130,veh10711,route101467,Car1
8130,veh10990,route112324,Car2
8130,veh11398,route175494,Car2
8130,veh11720,route193872,Car1
8130,veh14826,route103257,Bus
8131,veh14824,route89083,Bus
8132,veh10991,route111834,Car3
8134,veh10992,route113104,Car1
8136,veh10993,route111550,Car2
8137,veh9907,route11136,Car2
8137,veh10081,route45328,Car2
8137,veh10233,route59275,Car2
8137,veh10258,route61003,Car2
8137,veh10326,route63889,Car1
8137,veh10371,route65276,Car2
8137,veh10436,route70808,Car1
8137,veh11192,route117088,Car2
8137,veh11264,route136277,Car1
8137,veh11471,route180726,Car1
8137,veh11760,route196580,Car1
8137,veh11799,route198341,Car2
8137,veh11852,route202682,Car3
8138,veh10994,route111813,Car2
8140,veh10995,route109839,Car1
8142,veh10996,route109449,Car1
8144,veh10712,route101576,Car2
8144,veh10997,route110862,Car3
8144,veh11399,route172341,Car2
8144,veh11721,route193425,Car2
8145,veh10372,route67648,Car2
8145,veh10603,route96136,Car2
8145,veh10784,route105550,Car3
8145,veh10998,route110421,Car2
8145,veh11364,route162210,Car1
8145,veh11400,route171990,Car2
8145,veh14832,route149011,Bus
8146,veh14825,route97276,Bus
8147,veh14831,route183687,Bus
8152,veh9943,route19678,Car2
8152,veh10020,route29921,Car2
8152,veh10234,route58949,Car2
8152,veh10259,route60119,Car1
8152,veh10295,route61744,Car2
8152,veh10373,route65256,Car3
8152,veh10473,route76889,Car3
8152,veh10533,route94899,Car2
8152,veh10663,route101031,Car1
8152,veh10713,route101649,Car1
8152,veh11401,route173846,Car2
8152,veh11576,route188977,Car2
8152,veh11632,route189350,Car2
8154,veh14830,route102137,Bus
8159,veh10374,route66860,Car2
8159,veh10604,route96572,Car2
8159,veh10785,route107962,Car1
8159,veh10999,route110506,Car2
8159,veh11365,route165433,Car1
8159,veh11402,route173033,Car1
8160,veh10664,route98994,Car2
8160,veh11000,route112535,Car2
8160,veh11403,route170502,Car1
8162,veh11001,route111206,Car2
8162,veh14839,route96063,Bus
8165,veh11002,route110178,Car3
8166,veh14836,route97159,Bus
8167,veh9908,route10715,Car3
8167,veh10021,route31026,Car2
8167,veh10112,route52050,Car2
8167,veh10260,route61232,Car2
8167,veh10401,route68316,Car1
8167,veh10714,route102052,Car1
8167,veh10786,route108791,Car2
8167,veh11003,route111899,Car3
8167,veh11332,route158335,Car2
8167,veh11671,route191063,Car2
8170,veh11004,route110569,Car1
8171,veh14834,route80767,Bus
8172,veh11005,route112115,Car2
8174,veh10665,route98479,Car3
8174,veh11006,route110454,Car1
8174,veh11404,route173374,Car1
8175,veh10022,route34186,Car2
8175,veh10402,route70444,Car2
8175,veh11007,route111158,Car3
8175,veh11761,route196639,Car2
8175,veh14842,route29646,Bus
8177,veh14841,route54179,Bus
8178,veh11008,route109551,Car2
8182,veh9909,route3663,Car3
8182,veh10143,route55492,Car2
8182,veh10194,route56521,Car2
8182,veh10375,route65688,Car2
8182,veh10534,route85178,Car2
8182,veh10666,route100250,Car2
8182,veh10753,route102490,Car1
8182,veh11009,route110641,Car2
8182,veh11193,route118004,Car1
8182,veh11504,route184055,Car3
8182,veh11577,route188071,Car2
8182,veh11672,route191996,Car2
8186,veh11010,route111159,Car2
8186,veh14837,route97259,Bus
8189,veh10023,route30128,Car3
8189,veh10403,route68565,Car2
8189,veh11011,route111685,Car2
8189,veh11762,route196762,Car1
8190,veh10082,route47258,Car1
8190,veh10195,route56617,Car2
8190,veh10235,route59723,Car2
8190,veh11012,route112762,Car1
8190,veh11578,route188407,Car2
8192,veh11013,route112052,Car1
8192,veh14840,route96154,Bus
8192,veh14843,route74664,Bus
8194,veh11014,route112712,Car1
8195,veh10196,route58092,Car2
8196,veh11015,route109899,Car1
8197,veh9910,route55,Car2
8197,veh10024,route34883,Car3
8197,veh10236,route59251,Car2
8197,veh10261,route60681,Car3
8197,veh10296,route61560,Car2
